,date
932,2000-01-11 10:12:00
933,2000-01-11 10:43:00
934,2000-01-11 12:54:00
935,2000-01-11 13:28:00
936,2000-01-11 13:46:00
937,2000-01-11 13:47:00
938,2000-01-11 14:01:00
939,2000-01-11 14:40:00
940,2000-01-11 14:53:00
941,2000-01-11 15:48:00
942,2000-01-11 16:47:00
943,2000-01-11 16:47:00
944,2000-01-12 08:36:00
945,2000-01-12 08:46:00
946,2000-01-12 09:35:00
947,2000-01-12 10:57:00
948,2000-01-12 11:17:00
949,2000-01-12 11:23:00
950,2000-01-12 13:21:00
951,2000-01-12 13:56:00
952,2000-01-12 13:57:00
953,2000-01-12 14:59:00
954,2000-01-12 15:42:00
955,2000-01-12 15:52:00
956,2000-01-12 16:24:00
957,2000-01-12 17:00:00
958,2000-01-12 17:44:00
959,2000-01-12 17:47:00
960,2000-01-12 18:51:00
961,2000-01-13 08:53:00
962,2000-01-13 09:38:00
963,2000-01-13 10:11:00
964,2000-01-13 11:48:00
965,2000-01-13 12:01:00
966,2000-01-13 15:11:00
967,2000-01-13 15:26:00
968,2000-01-13 16:41:00
969,2000-01-13 17:07:00
970,2000-01-13 21:22:00
971,2000-01-14 08:24:00
972,2000-01-14 09:39:00
973,2000-01-14 09:49:00
974,2000-01-14 09:54:00
975,2000-01-14 10:01:00
976,2000-01-14 12:23:00
977,2000-01-14 14:21:00
978,2000-01-14 14:36:00
979,2000-01-14 16:42:00
980,2000-01-14 16:47:00
981,2000-01-16 20:50:00
982,2000-01-17 09:17:00
983,2000-01-17 09:22:00
984,2000-01-17 09:28:00
985,2000-01-17 09:32:00
986,2000-01-17 10:44:00
987,2000-01-17 10:56:00
988,2000-01-17 12:45:00
989,2000-01-17 13:51:00
990,2000-01-17 14:20:00
991,2000-01-17 15:27:00
992,2000-01-17 16:53:00
993,2000-01-17 17:03:00
994,2000-01-17 17:50:00
995,2000-01-17 18:26:00
996,2000-01-17 18:48:00
997,2000-01-18 08:01:00
998,2000-01-18 08:34:00
999,2000-01-18 08:58:00
1000,2000-01-18 11:29:00
1001,2000-01-18 11:29:00
1002,2000-01-18 12:28:00
1003,2000-01-18 13:17:00
1004,2000-01-18 13:42:00
1005,2000-01-18 14:34:00
1006,2000-01-18 14:37:00
1007,2000-01-19 08:16:00
1008,2000-01-19 12:31:00
1009,2000-01-19 14:05:00
1010,2000-01-19 16:07:00
1011,2000-01-19 18:06:00
1012,2000-01-19 18:39:00
1013,2000-01-20 08:39:00
1014,2000-01-20 09:01:00
1015,2000-01-20 09:39:00
1016,2000-01-20 09:52:00
1017,2000-01-20 13:47:00
1018,2000-01-20 14:52:00
1019,2000-01-20 17:25:00
1020,2000-01-20 20:31:00
1021,2000-01-20 21:29:00
1022,2000-01-20 21:39:00
1023,2000-01-21 10:57:00
1024,2000-01-21 11:03:00
1025,2000-01-21 11:17:00
1026,2000-01-21 12:33:00
1027,2000-01-21 12:55:00
1028,2000-01-21 16:52:00
1029,2000-01-22 14:33:00
1030,2000-01-22 22:35:00
1031,2000-01-22 22:37:00
1032,2000-01-22 22:43:00
1033,2000-01-23 20:33:00
1034,2000-01-24 07:42:00
1035,2000-01-24 07:46:00
1036,2000-01-24 08:29:00
1037,2000-01-24 08:51:00
1038,2000-01-24 08:52:00
1039,2000-01-24 08:55:00
1040,2000-01-24 08:56:00
1041,2000-01-24 09:25:00
1042,2000-01-24 10:36:00
1043,2000-01-24 11:37:00
1044,2000-01-24 12:54:00
1045,2000-01-24 14:51:00
1046,2000-01-24 14:57:00
1047,2000-01-24 15:08:00
1048,2000-01-24 15:36:00
1049,2000-01-24 15:48:00
1050,2000-01-24 17:53:00
1051,2000-01-24 18:03:00
1052,2000-01-25 08:12:00
1053,2000-01-25 08:41:00
1054,2000-01-25 08:54:00
1055,2000-01-25 08:57:00
1056,2000-01-25 09:01:00
1057,2000-01-25 09:03:00
1058,2000-01-25 09:06:00
1059,2000-01-25 09:09:00
1060,2000-01-25 09:41:00
1061,2000-01-25 11:40:00
1062,2000-01-25 11:43:00
1063,2000-01-25 12:04:00
1064,2000-01-25 12:28:00
1065,2000-01-25 13:24:00
1066,2000-01-25 13:27:00
1067,2000-01-25 16:35:00
1068,2000-01-26 06:28:00
1069,2000-01-26 09:24:00
1070,2000-01-26 09:41:00
1071,2000-01-26 11:50:00
1072,2000-01-26 13:40:00
1073,2000-01-26 14:14:00
1074,2000-01-26 14:24:00
1075,2000-01-26 15:02:00
1076,2000-01-26 15:15:00
1077,2000-01-26 16:04:00
1078,2000-01-26 16:19:00
1079,2000-01-26 16:47:00
1080,2000-01-26 16:48:00
1081,2000-01-26 16:50:00
1082,2000-01-26 17:17:00
1083,2000-01-27 08:34:00
1084,2000-01-27 08:37:00
1085,2000-01-27 10:25:00
1086,2000-01-27 11:35:00
1087,2000-01-27 11:38:00
1088,2000-01-27 12:33:00
1089,2000-01-27 12:37:00
1090,2000-01-27 13:28:00
1091,2000-01-27 13:38:00
1092,2000-01-27 14:50:00
1093,2000-01-27 14:51:00
1094,2000-01-27 16:15:00
1095,2000-01-27 16:17:00
1096,2000-01-27 16:44:00
1097,2000-01-27 17:24:00
1098,2000-01-28 09:10:00
1099,2000-01-28 10:25:00
1100,2000-01-28 14:51:00
1101,2000-01-28 16:37:00
1102,2000-01-28 16:40:00
1103,2000-01-28 17:09:00
1104,2000-01-31 04:59:00
1105,2000-01-31 05:40:00
1106,2000-01-31 05:45:00
1107,2000-01-31 08:20:00
1108,2000-01-31 08:52:00
1109,2000-01-31 08:53:00
1110,2000-01-31 09:30:00
1111,2000-01-31 09:46:00
1112,2000-01-31 10:28:00
1113,2000-01-31 10:29:00
1114,2000-01-31 11:47:00
1115,2000-01-31 12:00:00
1116,2000-01-31 13:22:00
1117,2000-01-31 13:30:00
1118,2000-01-31 13:58:00
1119,2000-01-31 14:34:00
1120,2000-01-31 14:43:00
1121,2000-01-31 14:44:00
1122,2000-01-31 14:53:00
1123,2000-01-31 14:56:00
1124,2000-01-31 16:01:00
1125,2000-01-31 16:36:00
1126,2000-01-31 17:12:00
1127,2000-01-31 17:24:00
1128,2000-01-31 17:54:00
1129,2000-01-31 17:58:00
1130,2000-02-01 05:59:00
1131,2000-02-01 06:28:00
1132,2000-02-01 08:54:00
1133,2000-02-01 10:09:00
1134,2000-02-01 11:21:00
1135,2000-02-01 11:30:00
1136,2000-02-01 13:31:00
1137,2000-02-01 13:39:00
1138,2000-02-01 13:44:00
1139,2000-02-01 14:58:00
1140,2000-02-01 16:03:00
1141,2000-02-01 16:14:00
1142,2000-02-01 16:18:00
1143,2000-02-01 16:45:00
1144,2000-02-01 17:09:00
1145,2000-02-01 17:28:00
1146,2000-02-01 18:17:00
1147,2000-02-01 20:39:00
1148,2000-02-02 10:40:00
1149,2000-02-02 10:47:00
1150,2000-02-02 12:53:00
1151,2000-02-02 14:44:00
1152,2000-02-02 15:17:00
1153,2000-02-02 15:24:00
1154,2000-02-02 15:28:00
1155,2000-02-02 15:35:00
1156,2000-02-02 15:49:00
1157,2000-02-02 16:11:00
1158,2000-02-02 16:12:00
1159,2000-02-02 17:44:00
1160,2000-02-02 18:31:00
1161,2000-02-03 08:50:00
1162,2000-02-03 11:09:00
1163,2000-02-03 14:00:00
1164,2000-02-03 15:45:00
1165,2000-02-03 15:50:00
1166,2000-02-03 16:40:00
1167,2000-02-04 06:36:00
1168,2000-02-04 09:04:00
1169,2000-02-04 10:14:00
1170,2000-02-04 10:21:00
1171,2000-02-04 10:37:00
1172,2000-02-04 10:43:00
1173,2000-02-04 10:44:00
1174,2000-02-04 11:08:00
1175,2000-02-04 11:11:00
1176,2000-02-04 11:15:00
1177,2000-02-04 11:21:00
1178,2000-02-04 16:10:00
1179,2000-02-04 17:46:00
1180,2000-02-06 14:41:00
1181,2000-02-06 20:30:00
1182,2000-02-06 22:16:00
1183,2000-02-06 22:19:00
1184,2000-02-07 08:54:00
1185,2000-02-07 09:00:00
1186,2000-02-07 09:13:00
1187,2000-02-07 10:28:00
1188,2000-02-07 12:03:00
1189,2000-02-07 16:43:00
1190,2000-02-07 17:09:00
1191,2000-02-08 09:13:00
1192,2000-02-08 11:23:00
1193,2000-02-08 13:16:00
1194,2000-02-08 14:53:00
1195,2000-02-08 15:19:00
1196,2000-02-08 15:30:00
1197,2000-02-08 17:08:00
1198,2000-02-08 17:23:00
1199,2000-02-09 08:21:00
1200,2000-02-09 09:15:00
1201,2000-02-09 10:24:00
1202,2000-02-09 10:53:00
1203,2000-02-09 10:54:00
1204,2000-02-09 14:58:00
1205,2000-02-09 16:21:00
1206,2000-02-09 17:07:00
1207,2000-02-10 08:14:00
1208,2000-02-10 09:19:00
1209,2000-02-10 11:38:00
1210,2000-02-10 14:25:00
1211,2000-02-10 14:33:00
1212,2000-02-10 14:36:00
1213,2000-02-10 15:42:00
1214,2000-02-10 16:15:00
1215,2000-02-11 08:45:00
1216,2000-02-11 09:17:00
1217,2000-02-11 12:54:00
1218,2000-02-11 13:47:00
1219,2000-02-11 14:24:00
1220,2000-02-11 15:16:00
1221,2000-02-11 15:18:00
1222,2000-02-11 15:37:00
1223,2000-02-11 15:39:00
1224,2000-02-11 15:49:00
1225,2000-02-11 15:50:00
1226,2000-02-11 15:56:00
1227,2000-02-11 16:41:00
1228,2000-02-11 17:23:00
1229,2000-02-12 07:19:00
1230,2000-02-13 11:46:00
1231,2000-02-14 09:09:00
1232,2000-02-14 09:34:00
1233,2000-02-14 13:53:00
1234,2000-02-14 14:29:00
1235,2000-02-14 14:34:00
1236,2000-02-14 14:36:00
1237,2000-02-14 15:20:00
1238,2000-02-14 15:31:00
1239,2000-02-14 16:53:00
1240,2000-02-14 17:00:00
1241,2000-02-15 08:53:00
1242,2000-02-15 09:37:00
1243,2000-02-15 11:19:00
1244,2000-02-15 11:46:00
1245,2000-02-15 11:54:00
1246,2000-02-15 12:53:00
1247,2000-02-15 13:01:00
1248,2000-02-15 13:30:00
1249,2000-02-15 14:41:00
1250,2000-02-15 14:53:00
1251,2000-02-15 16:49:00
1252,2000-02-15 17:23:00
1253,2000-02-16 08:29:00
1254,2000-02-16 09:04:00
1255,2000-02-16 09:23:00
1256,2000-02-16 09:30:00
1257,2000-02-16 10:19:00
1258,2000-02-16 11:46:00
1259,2000-02-16 15:02:00
1260,2000-02-16 16:28:00
1261,2000-02-16 16:55:00
1262,2000-02-16 17:10:00
1263,2000-02-17 08:04:00
1264,2000-02-17 08:17:00
1265,2000-02-17 08:21:00
1266,2000-02-17 08:46:00
1267,2000-02-17 08:52:00
1268,2000-02-17 09:01:00
1269,2000-02-17 09:03:00
1270,2000-02-17 10:17:00
1271,2000-02-17 11:14:00
1272,2000-02-17 11:26:00
1273,2000-02-17 13:04:00
1274,2000-02-17 13:19:00
1275,2000-02-17 13:35:00
1276,2000-02-17 13:48:00
1277,2000-02-17 14:33:00
1278,2000-02-17 16:36:00
1279,2000-02-17 18:08:00
1280,2000-02-18 08:06:00
1281,2000-02-18 08:46:00
1282,2000-02-18 08:58:00
1283,2000-02-18 10:28:00
1284,2000-02-18 14:05:00
1285,2000-02-18 14:38:00
1286,2000-02-18 15:13:00
1287,2000-02-18 16:20:00
1288,2000-02-19 11:26:00
1289,2000-02-20 14:14:00
1290,2000-02-20 15:08:00
1291,2000-02-20 17:38:00
1292,2000-02-20 17:53:00
1293,2000-02-20 17:55:00
1294,2000-02-21 08:07:00
1295,2000-02-21 11:02:00
1296,2000-02-21 15:30:00
1297,2000-02-21 15:38:00
1298,2000-02-21 15:51:00
1299,2000-02-21 20:49:00
1300,2000-02-22 07:17:00
1301,2000-02-22 08:55:00
1302,2000-02-22 09:15:00
1303,2000-02-22 10:07:00
1304,2000-02-22 10:25:00
1305,2000-02-22 11:43:00
1306,2000-02-22 12:26:00
1307,2000-02-22 13:33:00
1308,2000-02-23 02:45:00
1309,2000-02-23 08:49:00
1310,2000-02-23 08:49:00
1311,2000-02-23 09:45:00
1312,2000-02-24 10:59:00
1313,2000-02-24 14:03:00
1314,2000-02-24 14:36:00
1315,2000-02-24 14:50:00
1316,2000-02-24 14:57:00
1317,2000-02-24 15:33:00
1318,2000-02-24 15:43:00
1319,2000-02-24 16:52:00
1320,2000-02-24 17:01:00
1321,2000-02-24 18:06:00
1322,2000-02-24 19:54:00
1323,2000-02-25 08:42:00
1324,2000-02-25 11:36:00
1325,2000-02-25 13:47:00
1326,2000-02-25 13:50:00
1327,2000-02-25 14:10:00
1328,2000-02-25 14:14:00
1329,2000-02-25 16:46:00
1330,2000-02-25 16:49:00
1331,2000-02-25 17:11:00
1332,2000-02-25 17:13:00
1333,2000-02-28 08:40:00
1334,2000-02-28 09:07:00
1335,2000-02-28 10:11:00
1336,2000-02-28 10:13:00
1337,2000-02-28 10:27:00
1338,2000-02-28 10:39:00
1339,2000-02-28 11:05:00
1340,2000-02-28 11:49:00
1341,2000-02-28 12:47:00
1342,2000-02-28 14:11:00
1343,2000-02-28 16:10:00
1344,2000-02-28 16:18:00
1345,2000-02-28 16:18:00
1346,2000-02-28 16:26:00
1347,2000-02-28 16:53:00
1348,2000-02-28 16:55:00
1349,2000-02-29 07:32:00
1350,2000-02-29 07:48:00
1351,2000-02-29 08:23:00
1352,2000-02-29 08:44:00
1353,2000-02-29 08:58:00
1354,2000-02-29 10:01:00
1355,2000-02-29 13:11:00
1356,2000-02-29 14:33:00
1357,2000-02-29 15:32:00
1358,2000-03-01 07:23:00
1359,2000-03-01 07:43:00
1360,2000-03-01 08:15:00
1361,2000-03-01 08:19:00
1362,2000-03-01 08:52:00
1363,2000-03-01 08:57:00
1364,2000-03-01 10:13:00
1365,2000-03-01 10:30:00
1366,2000-03-01 10:56:00
1367,2000-03-01 13:27:00
1368,2000-03-01 13:48:00
1369,2000-03-01 15:25:00
1370,2000-03-01 16:22:00
1371,2000-03-01 17:47:00
1372,2000-03-01 17:57:00
1373,2000-03-01 18:48:00
1374,2000-03-01 19:34:00
1375,2000-03-02 08:43:00
1376,2000-03-02 09:40:00
1377,2000-03-02 10:56:00
1378,2000-03-02 11:01:00
1379,2000-03-02 14:17:00
1380,2000-03-02 14:21:00
1381,2000-03-02 14:26:00
1382,2000-03-02 14:40:00
1383,2000-03-02 15:08:00
1384,2000-03-02 16:26:00
1385,2000-03-02 18:37:00
1386,2000-03-03 08:12:00
1387,2000-03-03 08:39:00
1388,2000-03-03 08:50:00
1389,2000-03-03 09:06:00
1390,2000-03-03 09:23:00
1391,2000-03-03 12:33:00
1392,2000-03-03 13:29:00
1393,2000-03-03 16:44:00
1394,2000-03-03 17:36:00
1395,2000-03-03 17:59:00
1396,2000-03-05 20:42:00
1397,2000-03-06 07:49:00
1398,2000-03-06 09:33:00
1399,2000-03-06 09:33:00
1400,2000-03-06 09:34:00
1401,2000-03-06 11:12:00
1402,2000-03-06 12:11:00
1403,2000-03-06 13:40:00
1404,2000-03-06 13:49:00
1405,2000-03-06 13:51:00
1406,2000-03-06 14:00:00
1407,2000-03-06 15:20:00
1408,2000-03-06 15:32:00
1409,2000-03-06 16:41:00
1410,2000-03-06 17:40:00
1411,2000-03-06 17:44:00
1412,2000-03-06 17:55:00
1413,2000-03-07 07:27:00
1414,2000-03-07 10:00:00
1415,2000-03-07 10:26:00
1416,2000-03-07 12:53:00
1417,2000-03-07 16:19:00
1418,2000-03-07 18:13:00
1419,2000-03-07 18:17:00
1420,2000-03-07 18:41:00
1421,2000-03-07 21:16:00
1422,2000-03-07 21:22:00
1423,2000-03-08 08:48:00
1424,2000-03-08 09:48:00
1425,2000-03-08 10:42:00
1426,2000-03-08 10:47:00
1427,2000-03-08 11:00:00
1428,2000-03-08 11:26:00
1429,2000-03-08 14:03:00
1430,2000-03-08 14:41:00
1431,2000-03-08 15:16:00
1432,2000-03-08 15:17:00
1433,2000-03-08 16:04:00
1434,2000-03-08 18:42:00
1435,2000-03-09 07:54:00
1436,2000-03-09 08:41:00
1437,2000-03-09 10:53:00
1438,2000-03-09 11:04:00
1439,2000-03-09 11:27:00
1440,2000-03-09 13:05:00
1441,2000-03-09 14:06:00
1442,2000-03-09 14:08:00
1443,2000-03-09 14:40:00
1444,2000-03-09 14:48:00
1445,2000-03-09 14:50:00
1446,2000-03-09 15:13:00
1447,2000-03-09 15:58:00
1448,2000-03-09 16:02:00
1449,2000-03-09 16:06:00
1450,2000-03-09 16:44:00
1451,2000-03-09 17:08:00
1452,2000-03-09 17:10:00
1453,2000-03-09 21:34:00
1454,2000-03-09 22:08:00
1455,2000-03-10 07:05:00
1456,2000-03-10 07:06:00
1457,2000-03-10 08:00:00
1458,2000-03-10 08:45:00
1459,2000-03-10 08:47:00
1460,2000-03-10 09:06:00
1461,2000-03-10 12:00:00
1462,2000-03-10 15:21:00
1463,2000-03-10 15:22:00
1464,2000-03-10 15:50:00
1465,2000-03-10 16:08:00
1466,2000-03-10 16:32:00
1467,2000-03-10 16:34:00
1468,2000-03-10 16:51:00
1469,2000-03-10 18:07:00
1470,2000-03-10 18:22:00
1471,2000-03-13 07:51:00
1472,2000-03-13 09:21:00
1473,2000-03-13 09:49:00
1474,2000-03-13 09:52:00
1475,2000-03-13 10:31:00
1476,2000-03-13 10:49:00
1477,2000-03-13 10:56:00
1478,2000-03-13 11:16:00
1479,2000-03-13 11:25:00
1480,2000-03-13 11:37:00
1481,2000-03-13 11:59:00
1482,2000-03-13 12:22:00
1483,2000-03-13 12:34:00
1484,2000-03-13 13:08:00
1485,2000-03-13 13:12:00
1486,2000-03-13 14:11:00
1487,2000-03-13 14:48:00
1488,2000-03-13 15:03:00
1489,2000-03-13 17:02:00
1490,2000-03-13 17:20:00
1491,2000-03-13 17:32:00
1492,2000-03-13 17:35:00
1493,2000-03-14 08:06:00
1494,2000-03-14 08:36:00
1495,2000-03-14 11:10:00
1496,2000-03-14 12:08:00
1497,2000-03-14 12:19:00
1498,2000-03-14 15:05:00
1499,2000-03-14 16:25:00
1500,2000-03-14 16:43:00
1501,2000-03-14 16:51:00
1502,2000-03-14 17:12:00
1503,2000-03-15 07:10:00
1504,2000-03-15 10:46:00
1505,2000-03-15 12:44:00
1506,2000-03-15 13:51:00
1507,2000-03-16 08:49:00
1508,2000-03-16 09:01:00
1509,2000-03-16 09:33:00
1510,2000-03-16 09:55:00
1511,2000-03-16 14:09:00
1512,2000-03-16 14:12:00
1513,2000-03-16 14:22:00
1514,2000-03-16 15:54:00
1515,2000-03-16 16:54:00
1516,2000-03-16 17:02:00
1517,2000-03-17 08:17:00
1518,2000-03-17 08:56:00
1519,2000-03-17 10:01:00
1520,2000-03-17 10:09:00
1521,2000-03-17 10:47:00
1522,2000-03-17 15:03:00
1523,2000-03-17 15:38:00
1524,2000-03-17 16:25:00
1525,2000-03-17 16:33:00
1526,2000-03-17 17:59:00
1527,2000-03-20 08:48:00
1528,2000-03-20 08:49:00
1529,2000-03-20 08:50:00
1530,2000-03-20 08:50:00
1531,2000-03-20 08:58:00
1532,2000-03-20 09:02:00
1533,2000-03-20 09:14:00
1534,2000-03-20 09:20:00
1535,2000-03-20 09:29:00
1536,2000-03-20 09:29:00
1537,2000-03-20 10:28:00
1538,2000-03-20 11:01:00
1539,2000-03-20 13:15:00
1540,2000-03-20 15:58:00
1541,2000-03-20 16:45:00
1542,2000-03-21 08:41:00
1543,2000-03-21 08:52:00
1544,2000-03-21 09:47:00
1545,2000-03-21 10:20:00
1546,2000-03-21 10:21:00
1547,2000-03-21 11:16:00
1548,2000-03-21 11:28:00
1549,2000-03-21 11:47:00
1550,2000-03-21 11:48:00
1551,2000-03-21 11:49:00
1552,2000-03-21 12:03:00
1553,2000-03-21 12:05:00
1554,2000-03-21 13:38:00
1555,2000-03-21 14:00:00
1556,2000-03-21 16:45:00
1557,2000-03-21 16:58:00
1558,2000-03-22 09:22:00
1559,2000-03-22 10:04:00
1560,2000-03-22 10:30:00
1561,2000-03-22 11:21:00
1562,2000-03-22 12:00:00
1563,2000-03-22 12:05:00
1564,2000-03-22 12:49:00
1565,2000-03-22 12:53:00
1566,2000-03-22 13:48:00
1567,2000-03-22 15:31:00
1568,2000-03-23 07:45:00
1569,2000-03-23 08:54:00
1570,2000-03-23 09:10:00
1571,2000-03-23 09:16:00
1572,2000-03-23 09:18:00
1573,2000-03-23 10:34:00
1574,2000-03-23 11:12:00
1575,2000-03-23 11:35:00
1576,2000-03-23 11:47:00
1577,2000-03-23 12:56:00
1578,2000-03-23 13:45:00
1579,2000-03-23 13:50:00
1580,2000-03-23 13:52:00
1581,2000-03-23 13:53:00
1582,2000-03-23 15:02:00
1583,2000-03-23 15:57:00
1584,2000-03-23 16:28:00
1585,2000-03-23 17:14:00
1586,2000-03-24 07:00:00
1587,2000-03-24 07:28:00
1588,2000-03-24 09:54:00
1589,2000-03-24 10:14:00
1590,2000-03-24 11:19:00
1591,2000-03-24 11:20:00
1592,2000-03-24 12:06:00
1593,2000-03-24 14:29:00
1594,2000-03-24 17:44:00
1595,2000-03-24 17:49:00
1596,2000-03-24 18:26:00
1597,2000-03-26 15:18:00
1598,2000-03-26 17:10:00
1599,2000-03-26 17:11:00
1600,2000-03-27 08:18:00
1601,2000-03-27 08:27:00
1602,2000-03-27 08:55:00
1603,2000-03-27 09:02:00
1604,2000-03-27 09:18:00
1605,2000-03-27 09:28:00
1606,2000-03-27 10:06:00
1607,2000-03-27 10:50:00
1608,2000-03-27 12:01:00
1609,2000-03-27 12:02:00
1610,2000-03-27 12:47:00
1611,2000-03-27 13:02:00
1612,2000-03-27 14:01:00
1613,2000-03-27 14:05:00
1614,2000-03-27 16:43:00
1615,2000-03-27 16:51:00
1616,2000-03-27 16:55:00
1617,2000-03-27 16:58:00
1618,2000-03-27 17:30:00
1619,2000-03-27 18:45:00
1620,2000-03-28 06:33:00
1621,2000-03-28 08:33:00
1622,2000-03-28 08:55:00
1623,2000-03-28 09:02:00
1624,2000-03-28 10:03:00
1625,2000-03-28 11:17:00
1626,2000-03-28 11:28:00
1627,2000-03-28 15:50:00
1628,2000-03-28 17:05:00
1629,2000-03-28 17:38:00
1630,2000-03-28 17:46:00
1631,2000-03-28 17:50:00
1632,2000-03-28 17:54:00
1633,2000-03-28 19:26:00
1634,2000-03-29 06:16:00
1635,2000-03-29 07:38:00
1636,2000-03-29 08:04:00
1637,2000-03-29 08:31:00
1638,2000-03-29 08:45:00
1639,2000-03-29 10:02:00
1640,2000-03-29 11:30:00
1641,2000-03-29 11:41:00
1642,2000-03-29 12:33:00
1643,2000-03-29 12:37:00
1644,2000-03-29 14:07:00
1645,2000-03-29 14:34:00
1646,2000-03-29 17:35:00
1647,2000-03-29 18:21:00
1648,2000-03-29 19:22:00
1649,2000-03-30 08:37:00
1650,2000-03-30 09:26:00
1651,2000-03-30 10:46:00
1652,2000-03-30 11:30:00
1653,2000-03-30 11:53:00
1654,2000-03-30 12:38:00
1655,2000-03-30 12:54:00
1656,2000-03-30 13:26:00
1657,2000-03-30 14:12:00
1658,2000-03-30 14:33:00
1659,2000-03-30 14:43:00
1660,2000-03-30 14:48:00
1661,2000-03-30 17:15:00
1662,2000-03-30 17:19:00
1663,2000-03-30 17:40:00
1664,2000-03-31 07:54:00
1665,2000-03-31 08:03:00
1666,2000-03-31 10:21:00
1667,2000-03-31 11:43:00
1668,2000-03-31 14:27:00
1669,2000-03-31 16:09:00
1670,2000-03-31 16:10:00
1671,2000-04-03 07:13:00
1672,2000-04-03 07:49:00
1673,2000-04-03 09:14:00
1674,2000-04-03 10:43:00
1675,2000-04-03 10:50:00
1676,2000-04-03 12:39:00
1677,2000-04-03 13:32:00
1678,2000-04-03 15:06:00
1679,2000-04-03 15:08:00
1680,2000-04-03 15:45:00
1681,2000-04-03 16:17:00
1682,2000-04-03 16:44:00
1683,2000-04-03 17:55:00
1684,2000-04-03 17:56:00
1685,2000-04-03 18:20:00
1686,2000-04-03 20:06:00
1687,2000-04-04 08:17:00
1688,2000-04-04 08:43:00
1689,2000-04-04 09:00:00
1690,2000-04-04 09:13:00
1691,2000-04-04 09:19:00
1692,2000-04-04 10:11:00
1693,2000-04-04 10:14:00
1694,2000-04-04 11:09:00
1695,2000-04-04 11:52:00
1696,2000-04-04 12:02:00
1697,2000-04-04 12:27:00
1698,2000-04-04 12:30:00
1699,2000-04-04 12:38:00
1700,2000-04-04 13:49:00
1701,2000-04-04 15:56:00
1702,2000-04-04 16:38:00
1703,2000-04-04 17:46:00
1704,2000-04-05 09:27:00
1705,2000-04-05 10:24:00
1706,2000-04-05 12:18:00
1707,2000-04-05 14:13:00
1708,2000-04-05 14:24:00
1709,2000-04-05 14:41:00
1710,2000-04-05 14:51:00
1711,2000-04-05 15:09:00
1712,2000-04-05 16:24:00
1713,2000-04-06 08:11:00
1714,2000-04-06 10:30:00
1715,2000-04-06 12:18:00
1716,2000-04-06 12:34:00
1717,2000-04-06 13:42:00
1718,2000-04-06 13:43:00
1719,2000-04-06 13:47:00
1720,2000-04-06 16:19:00
1721,2000-04-07 10:17:00
1722,2000-04-07 10:23:00
1723,2000-04-07 14:43:00
1724,2000-04-07 16:05:00
1725,2000-04-08 11:35:00
1726,2000-04-10 10:22:00
1727,2000-04-10 10:54:00
1728,2000-04-10 11:37:00
1729,2000-04-10 12:09:00
1730,2000-04-10 12:16:00
1731,2000-04-10 12:19:00
1732,2000-04-10 12:29:00
1733,2000-04-10 14:09:00
1734,2000-04-10 15:04:00
1735,2000-04-10 17:12:00
1736,2000-04-10 17:14:00
1737,2000-04-10 17:16:00
1738,2000-04-10 18:00:00
1739,2000-04-10 18:55:00
1740,2000-04-11 08:15:00
1741,2000-04-11 08:20:00
1742,2000-04-11 08:27:00
1743,2000-04-11 09:41:00
1744,2000-04-11 09:45:00
1745,2000-04-11 09:47:00
1746,2000-04-11 09:55:00
1747,2000-04-11 10:03:00
1748,2000-04-11 10:58:00
1749,2000-04-11 11:16:00
1750,2000-04-11 13:21:00
1751,2000-04-11 13:29:00
1752,2000-04-11 13:46:00
1753,2000-04-11 13:56:00
1754,2000-04-11 13:57:00
1755,2000-04-11 13:58:00
1756,2000-04-11 14:03:00
1757,2000-04-11 14:04:00
1758,2000-04-11 14:20:00
1759,2000-04-11 15:10:00
1760,2000-04-11 15:23:00
1761,2000-04-11 16:58:00
1762,2000-04-11 17:27:00
1763,2000-04-11 18:21:00
1764,2000-04-12 10:11:00
1765,2000-04-12 12:04:00
1766,2000-04-12 13:45:00
1767,2000-04-12 14:26:00
1768,2000-04-12 14:43:00
1769,2000-04-12 15:09:00
1770,2000-04-12 15:10:00
1771,2000-04-12 15:11:00
1772,2000-04-12 15:15:00
1773,2000-04-12 18:13:00
1774,2000-04-12 19:02:00
1775,2000-04-13 08:53:00
1776,2000-04-13 09:29:00
1777,2000-04-13 09:32:00
1778,2000-04-13 09:38:00
1779,2000-04-13 10:30:00
1780,2000-04-13 11:23:00
1781,2000-04-13 11:29:00
1782,2000-04-13 15:25:00
1783,2000-04-13 16:46:00
1784,2000-04-13 16:50:00
1785,2000-04-13 17:09:00
1786,2000-04-13 17:12:00
1787,2000-04-13 18:06:00
1788,2000-04-14 09:54:00
1789,2000-04-14 10:26:00
1790,2000-04-14 11:12:00
1791,2000-04-14 11:25:00
1792,2000-04-14 13:46:00
1793,2000-04-14 15:06:00
1794,2000-04-14 15:17:00
1795,2000-04-14 15:26:00
1796,2000-04-14 15:28:00
1797,2000-04-14 15:55:00
1798,2000-04-14 16:03:00
1799,2000-04-14 17:29:00
1800,2000-04-15 11:14:00
1801,2000-04-16 17:29:00
1802,2000-04-16 17:30:00
1803,2000-04-17 09:03:00
1804,2000-04-17 09:32:00
1805,2000-04-17 09:45:00
1806,2000-04-17 10:54:00
1807,2000-04-17 14:05:00
1808,2000-04-17 14:12:00
1809,2000-04-17 14:50:00
1810,2000-04-17 16:52:00
